H_degree,DL_LteThp(bps),DL_NrDlThp(bps),DL_LteAck%,DL_LteNack%,DL_LteDtx%,DL_LteBLER%,DL_LteThp%,DL_NrAck%,DL_NrNack%,DL_NrDtx%,DL_NrBLER%,DL_NrThp%,UL_LteAck%,UL_LteNack%,UL_LteDtx%,UL_LteBLER%,UL_NrAck%,UL_NrNack%,UL_NrDtx%,UL_NrBLER%,UL_LteThp%,UL_LteTph(bps),UL_NrThp%,UL_NrTph(bps),Lte_RSRP(dBm),Lte_RSRQ(dBm),NR_RSRP(dBm),NR_RSRQ(dBm),NR_SINR(dBm),UE_PowerMeas(mW),NRULpwr(dBm),NRDLpwr(dBm),LTEULpwr(dBm),LTEDLpwr(dBm) 
-173.05785123966942,26954000,100389000,98.24561,1.754386,0.0,1.754386,98.23038,98.0,0.4210526,1.578947,2.0,97.99988,100.0,0.0,0,0.0,74.67105,25.32895,0,25.32895,100.0,31704000,74.67163,36100000,-102,-9.5,-78,-10.5,23.5,3729.44,0,10.1,0,-52.2
-172.56198347107437,26030000,101068000,95.32164,4.678363,0.0,4.678363,95.36895,99.00222,0.0,0.9977827,0.9977827,99.00183,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3736.14,0,10.1,0,-52.2
-172.06611570247935,26809000,102144000,98.24561,1.754386,0.0,1.754386,98.31831,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3720.09,0,10.1,0,-52.2
-171.5702479338843,25869000,102200000,94.73684,5.263158,0.0,5.263158,94.77907,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3726.33,0,10.1,0,-52.2
-171.07438016528926,26650000,102200000,97.77778,2.222222,0.0,2.222222,97.75775,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3761.71,0,10.1,0,-52.2
-170.5785123966942,26179000,101861000,95.90643,4.093567,0.0,4.093567,95.91485,99.68421,0.0,0.3157895,0.3157895,99.68378,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3878.66,0,10.1,0,-52.2
-170.08264462809916,26784000,102200000,97.07602,2.923977,0.0,2.923977,97.05063,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3886.64,0,10.1,0,-52.2
-169.58677685950414,25790000,102144000,94.15205,5.847953,0.0,5.847953,94.1892,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3788.1,0,10.1,0,-52.2
-169.0909090909091,26809000,101427000,98.24561,1.754386,0.0,1.754386,98.31831,99.00222,0.0,0.9977827,0.9977827,99.00183,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3767.34,0,10.1,0,-52.2
-168.59504132231405,25536000,101068000,93.88889,6.111111,0.0,6.111111,93.87778,99.05263,0.0,0.9473684,0.9473684,99.05232,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3798.81,0,10.1,0,-52.2
-168.099173553719,26328000,100729000,96.66667,3.333333,0.0,3.333333,96.64029,98.66962,0.0,1.330377,1.330377,98.66976,100.0,0.0,0,0.0,100.0,0.0,0,0.0,100.0,31704000,100.0,48345000,-102,-9.5,-78,-10.5,23.5,3802.91,0,10.1,0,-52.2
-167.60330578512398,26117000,100352000,95.90643,4.093567,0.0,4.093567,95.91485,97.34219,0.0,2.657807,2.657807,97.34247,100.0,0.0,0,0.0,93.09211,6.907895,0,6.907895,100.0,31704000,93.09132,45005000,-102,-9.5,-78,-10.5,23.5,3791.81,0,10.1,0,-52.2
-167.10743801652893,26650000,89838000,97.66082,2.339181,0.0,2.339181,97.64051,88.24834,0.1108647,11.6408,11.75166,88.24826,100.0,0.0,0,0.0,46.38158,53.61842,0,53.61842,100.0,31704000,46.38122,22423000,-102,-9.5,-78,-10.5,23.5,3752.79,0,10.1,0,-52.2
-166.61157024793388,25846000,91392000,94.73684,5.263158,0.0,5.263158,94.6948,87.02882,0.0,12.97118,12.97118,87.02871,100.0,0.0,0,0.0,42.76316,57.23684,0,57.23684,100.0,31704000,42.76347,20674000,-102,-9.5,-78,-10.5,23.5,3742.85,0,10.1,0,-52.2
-166.11570247933884,26287000,58626000,96.2963,3.703704,0.0,3.703704,96.31054,57.36434,0.110742,42.52492,42.63566,57.36399,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3761.63,0,10.1,0,-52.2
-165.6198347107438,25065000,59305000,92.22222,7.777778,0.0,7.777778,92.24005,58.94737,0.3157895,40.73684,41.05263,58.94717,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3773.81,0,10.1,0,-52.2
-165.12396694214877,26650000,63267000,97.22222,2.777778,0.0,2.777778,97.20085,61.97339,0.1108647,37.91574,38.02661,61.97361,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3764.96,0,10.1,0,-52.2
-164.62809917355372,23739000,56149000,86.54971,13.45029,0.0,13.45029,86.48055,54.70653,0.7751938,44.51827,45.29347,54.70646,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3745.27,0,10.1,0,-52.2
-164.13223140495867,26105000,54357000,95.90643,4.093567,0.0,4.093567,95.87089,53.37763,0.7751938,45.84718,46.62237,53.37769,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3803.22,0,10.1,0,-52.2
-163.63636363636363,24444000,49232000,90.05848,9.94152,0.0,9.94152,90.10772,47.78947,1.052632,51.15789,52.21053,47.7894,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3743.67,0,10.1,0,-52.2
-163.1404958677686,25857000,37009000,93.88889,6.111111,0.0,6.111111,93.92174,35.57895,1.578947,62.84211,64.42105,35.5782,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3775.86,0,10.1,0,-52.2
-162.64462809917356,25425000,40618000,93.56725,6.432749,0.0,6.432749,93.51506,39.76608,0.9356725,59.29825,60.23392,39.76543,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3790.96,0,10.1,0,-52.2
-162.1487603305785,25375000,51949000,93.33333,6.666667,0.0,6.666667,93.32088,51.68421,0.6315789,47.68421,48.31579,51.6839,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3764.84,0,10.1,0,-52.2
-161.65289256198346,25268000,59852000,93.33333,6.666667,0.0,6.666667,93.32088,59.26316,0.3157895,40.42105,40.73684,59.26241,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3774.18,0,10.1,0,-52.2
-161.15702479338842,25318000,53873000,92.77778,7.222222,0.0,7.222222,92.76031,53.78947,0.7368421,45.47368,46.21053,53.78877,99.49749,0.5025126,0,0.5025126,0.0,100.0,0,100.0,99.49596,31386000,0.0,0,-102,-9.5,-78,-10.5,23.5,3778.8,0,10.1,0,-52.2
-160.6611570247934,13852000,31124000,51.11111,48.88889,0.0,48.88889,50.75108,29.78947,0.4210526,69.78947,70.21053,29.78932,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3776.13,0,10.1,0,-52.2
-160.16528925619835,11869000,28747000,46.11111,53.88889,0.0,53.88889,45.74998,28.94737,0.6315789,70.42105,71.05263,28.94737,99.49749,0.5025126,0,0.5025126,0.0,100.0,0,100.0,99.49596,31386000,0.0,0,-102,-9.5,-78,-10.5,23.5,3776.05,0,10.1,0,-52.2
-159.6694214876033,1953000,27276000,7.222222,92.77778,0.0,92.77778,7.155419,26.63158,1.368421,72.0,73.36842,26.63103,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3771.85,0,10.1,0,-52.2
-159.17355371900825,283000,28294000,1.111111,98.88889,0.0,98.88889,1.036858,26.94737,1.052632,72.0,73.05263,26.94725,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3745.61,0,10.1,0,-52.2
-158.67768595041323,0,19014000,0.0,100.0,0.0,100.0,0.0,18.63158,2.421053,78.94737,81.36842,18.63154,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3807.33,0,10.1,0,-52.2
-158.1818181818182,0,19466000,0.0,100.0,0.0,100.0,0.0,19.06874,0.7760532,80.15521,80.93126,19.06805,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3806.48,0,10.1,0,-52.2
-157.68595041322314,0,15530000,0.0,100.0,0.0,100.0,0.0,14.72868,2.214839,83.05648,85.27132,14.72798,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3806.48,0,10.1,0,-52.2
-157.1900826446281,0,15845000,0.0,100.0,0.0,100.0,0.0,15.05263,1.578947,83.36842,84.94737,15.05228,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3760.98,0,10.1,0,-52.2
-156.69421487603307,0,13921000,0.0,100.0,0.0,100.0,0.0,13.63636,2.217295,84.14634,86.36364,13.63641,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3738.69,0,10.1,0,-52.2
-156.19834710743802,0,12562000,0.0,100.0,0.0,100.0,0.0,12.30599,1.552106,86.14191,87.69401,12.30519,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3304.4,0,10.1,0,-52.2
-155.70247933884298,0,9280000,0.0,100.0,0.0,100.0,0.0,9.090909,3.215078,87.69401,90.90909,9.090286,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3295.94,0,10.1,0,-52.2
-155.20661157024793,0,10412000,0.0,100.0,0.0,100.0,0.0,10.19956,2.32816,87.47228,89.80044,10.19914,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3320.33,0,10.1,0,-52.2
-154.71074380165288,0,10412000,0.0,100.0,0.0,100.0,0.0,9.684211,1.263158,89.05263,90.31579,9.683388,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3309.87,0,10.1,0,-52.2
-154.21487603305786,0,7130000,0.0,100.0,0.0,100.0,0.0,6.984479,2.549889,90.46563,93.01552,6.984239,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3320.77,0,10.1,0,-52.2
-153.71900826446281,0,11544000,0.0,100.0,0.0,100.0,0.0,10.94737,2.842105,86.21053,89.05263,10.94729,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3342.87,0,10.1,0,-52.2
-153.22314049586777,0,10752000,0.0,100.0,0.0,100.0,0.0,10.52632,1.052632,88.42105,89.47368,10.52632,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3257.78,0,10.1,0,-52.2
-152.72727272727272,0,6338000,0.0,100.0,0.0,100.0,0.0,6.20155,2.104097,91.69435,93.79845,6.201566,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3234.95,0,10.1,0,-52.2
-152.23140495867767,0,4300000,0.0,100.0,0.0,100.0,0.0,4.43459,1.108647,94.45676,95.56541,4.434453,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3256.36,0,10.1,0,-52.2
-151.73553719008265,0,3703000,0.0,100.0,0.0,100.0,0.0,4.323725,0.6651885,95.01109,95.67627,4.322784,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3230.69,0,10.1,0,-52.2
-151.2396694214876,0,6128000,0.0,100.0,0.0,100.0,0.0,6.0,1.157895,92.84211,94.0,5.999373,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3255.17,0,10.1,0,-52.2
-150.74380165289256,0,6677000,0.0,100.0,0.0,100.0,0.0,6.210526,0.9473684,92.84211,93.78947,6.209861,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3266.03,0,10.1,0,-52.2
-150.2479338842975,0,6809000,0.0,100.0,0.0,100.0,0.0,6.312292,1.66113,92.02658,93.68771,6.312133,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3235.36,0,10.1,0,-52.2
-149.7520661157025,0,5973000,0.0,100.0,0.0,100.0,0.0,5.684211,1.473684,92.84211,94.31579,5.684132,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3249.85,0,10.1,0,-52.2
-149.25619834710744,0,6092000,0.0,100.0,0.0,100.0,0.0,6.210526,0.9473684,92.84211,93.78947,6.209861,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3233.33,0,10.1,0,-52.2
-148.7603305785124,0,5658000,0.0,100.0,0.0,100.0,0.0,5.537099,1.439646,93.02326,94.4629,5.536204,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3238.76,0,10.1,0,-52.2
-148.26446280991735,0,4659000,0.0,100.0,0.0,100.0,0.0,4.429679,1.882614,93.68771,95.57032,4.42955,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3274.19,0,10.1,0,-52.2
-147.76859504132233,0,4640000,0.0,100.0,0.0,100.0,0.0,4.540421,1.771872,93.68771,95.45958,4.540117,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3245.51,0,10.1,0,-52.2
-147.27272727272728,0,5137000,0.0,100.0,0.0,100.0,0.0,5.210643,1.108647,93.68071,94.78936,5.210262,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3258.61,0,10.1,0,-52.2
-146.77685950413223,0,5772000,0.0,100.0,0.0,100.0,0.0,5.654102,2.217295,92.1286,94.3459,5.654001,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3249.17,0,10.1,0,-52.2
-146.28099173553719,0,6092000,0.0,100.0,0.0,100.0,0.0,5.869324,1.10742,93.02326,94.13068,5.868885,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3236.21,0,10.1,0,-52.2
-145.78512396694214,0,4866000,0.0,100.0,0.0,100.0,0.0,4.767184,1.108647,94.12417,95.23282,4.766523,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3241.34,0,10.1,0,-52.2
-145.28925619834712,0,5319000,0.0,100.0,0.0,100.0,0.0,4.947368,2.105263,92.94737,95.05263,4.946938,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3252.14,0,10.1,0,-52.2
-144.79338842975207,0,4527000,0.0,100.0,0.0,100.0,0.0,4.526316,0.9473684,94.52632,95.47368,4.525963,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3231.09,0,10.1,0,-52.2
-144.29752066115702,0,5432000,0.0,100.0,0.0,100.0,0.0,5.052632,1.157895,93.78947,94.94737,5.051692,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3254.98,0,10.1,0,-52.2
-143.80165289256198,0,3106000,0.0,100.0,0.0,100.0,0.0,2.882483,2.439024,94.67849,97.11752,2.881856,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3261.09,0,10.1,0,-52.2
-143.30578512396693,0,1131000,0.0,100.0,0.0,100.0,0.0,1.263158,4.210526,94.52632,98.73684,1.262923,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3248.69,0,10.1,0,-52.2
-142.8099173553719,0,452000,0.0,100.0,0.0,100.0,0.0,0.4210526,2.315789,97.26316,99.57895,0.4209743,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3279.85,0,10.1,0,-52.2
-142.31404958677686,0,358000,0.0,100.0,0.0,100.0,0.0,0.3322259,2.657807,97.00997,99.66777,0.3317025,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3262.57,0,10.1,0,-52.2
-141.8181818181818,0,597000,0.0,100.0,0.0,100.0,0.0,0.5543237,2.993348,96.45233,99.44568,0.5534495,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3278.56,0,10.1,0,-52.2
-141.32231404958677,0,226000,0.0,100.0,0.0,100.0,0.0,0.2105263,2.842105,96.94737,99.78947,0.2104872,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3266.64,0,10.1,0,-52.2
-140.82644628099172,0,1433000,0.0,100.0,0.0,100.0,0.0,1.330377,3.880266,94.78936,98.66962,1.330238,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3265.63,0,10.1,0,-52.2
-140.3305785123967,0,339000,0.0,100.0,0.0,100.0,0.0,0.3157895,2.736842,96.94737,99.68421,0.3152412,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3281.97,0,10.1,0,-52.2
-139.83471074380165,0,565000,0.0,100.0,0.0,100.0,0.0,0.5537099,3.100775,96.34551,99.44629,0.5528376,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3268.36,0,10.1,0,-52.2
-139.3388429752066,0,597000,0.0,100.0,0.0,100.0,0.0,0.5543237,2.660754,96.78492,99.44568,0.5534495,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3298.49,0,10.1,0,-52.2
-138.84297520661158,0,1697000,0.0,100.0,0.0,100.0,0.0,1.66113,3.654485,94.68439,98.33887,1.66047,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3280.31,0,10.1,0,-52.2
-138.34710743801654,0,565000,0.0,100.0,0.0,100.0,0.0,0.5543237,3.325942,96.11973,99.44568,0.5534495,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3267.16,0,10.1,0,-52.2
-137.8512396694215,0,1314000,0.0,100.0,0.0,100.0,0.0,1.441242,3.436807,95.12195,98.55876,1.440928,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3295.15,0,10.1,0,-52.2
-137.35537190082644,0,1584000,0.0,100.0,0.0,100.0,0.0,1.473684,4.105263,94.42105,98.52632,1.47341,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3282.46,0,10.1,0,-52.2
-136.8595041322314,0,679000,0.0,100.0,0.0,100.0,0.0,0.7368421,3.894737,95.36842,99.26316,0.7362155,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3325.41,0,10.1,0,-52.2
-136.36363636363637,0,1131000,0.0,100.0,0.0,100.0,0.0,1.052632,2.631579,96.31579,98.94737,1.052436,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3280.77,0,10.1,0,-52.2
-135.86776859504133,596000,1792000,2.339181,97.66082,0.0,97.66082,2.18363,1.66113,4.983389,93.35548,98.33887,1.66047,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3270.51,0,10.1,0,-52.2
-135.37190082644628,799000,1244000,2.923977,97.07602,0.0,97.07602,2.773503,1.219512,2.993348,95.78714,98.78049,1.218568,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3282.29,0,10.1,0,-52.2
-134.87603305785123,3053000,1314000,11.11111,88.88889,0.0,88.88889,10.59574,1.219512,2.660754,96.11973,98.78049,1.218568,100.0,0.0,0,0.0,0.0,100.0,0,100.0,100.0,31704000,0.0,0,-102,-9.5,-78,-10.5,23.5,3274.56,0,10.1,0,-52.2
